id,feature_type,name,province,geom
1,City,Livingstone,Southern,0106000020E6100000010000000103000000010000005B0000006813086854E8394015E7D3A7CBFB31C0DBEA1A5A96E73940C1032E0C07FB31C0A3F257F5EBE639401881DCC269FA31C051A9BA74C5E439406E8F097507FA31C08D880A025DE33940FDE27D999EF931C01D98843808E23940C49D3627A5F931C0580853C1DAE0394070BA908BE0F831C023AA9877CEDE3940FF0D05B077F831C044C98CE424DC39401C466CF4E0F731C07FCAD96832DB3940AD55E62A8CF631C00DAFCC8804DB39403D875D58ADF531C0D46985160BDB394005FE1BF8C7F431C0634E7836DDDA39404090E77710F431C080A8DC71BCDA3940ECAC41DC4BF331C0F2A1EC5A74DA394009542A257AF231C0F2A1EC5A74DA39407D2B3D17BCF131C0BB18ABFA8ED93940D4F56FDB6DF031C0D850123FF8D8394081F0CC4833EF31C049FD9D1A61D93940D8DCFC035BEE31C0642C7B3F67DA3940A153BBA375ED31C00E1E4E8DC9DA394013BC4C91F2EC31C00E1E4E8DC9DA3940316335DA20EC31C0650A7E48F1D93940338EBCF0F9EA31C0D6B609245ADA3940A9FFD7FDD9E831C0F37FEF63FED93940558BB366DAE731C0BB18ABFA8ED9394074A11DB4CDE631C0A0E9CDD588D8394020BE771809E631C013525FC305D83940B0CDF14EB4E431C0F822829EFFD63940EBCE3ED3C1E331C0DD84237534D639400807A6172BE331C08AEE01E7BED43940B4B47E77A1E231C0AC0DF65315D2394098C99B4087E231C0AE16807378D03940B423007C66E231C05BA25BDC78CF394098A79E4911E231C05DCDE2F251CE394044C4F8AD4CE131C0EDDC5C29FDCC3940B89B0BA08EE031C045A78FEDAECB39400FF7BC5F7BDF31C0634E7836DDCA39409F28348D9CDE31C0B9CB26ED3FCA3940F5A5E243FFDD31C0F45DF26C88C9394030A72FC80CDD31C06813086854C8394015E7D3A7CBDB31C0157DE6D9DEC639406DB1066C7DDA31C04F0FB25927C6394019CE60D0B8D931C0C2E6C44B69C53940A89056F914D931C0C7AB547DE0C23940C884C34F92D731C0922B9D3C5EC039401E93F00130D731C022CC956E44BF3940E4DE278B71D731C0B2FD0C9C65BE3940908C00EBE7D631C07CC14F49CFBC394058943D863DD631C0EF98623B11BC3940E77830A60FD631C066C6835A05B93940CBFCCE73BAD531C0A58C60108AB5394005FE1BF8C7D431C0E08DAD9497B43940B13C735379D431C0E2B834AB70B33940EB3DC0D786D331C01CDC7E26F4B239400976271CF0D231C039A5646698B239407D9ABE1B81D131C0566E4AA63CB2394064B86504CACF31C0574C4DAFC6B1394081F0CC4833CF31C01F548A4A1CB139409F97B59161CE31C03DFB72934AB039401200477FDECD31C09534275CC1AE3940A0E4399FB0CD31C0B3DB0FA5EFAD3940679FF22CB7CD31C0D2CF7CFB6CAC3940D84B7E0820CE31C0B7C29CCDDCAB39409F97B59161CE31C00DAFCC8804AB3940BAA495BFF1CE31C02D813CE80BA939409C1FAA6D39D031C0143062CC8FA73940611E5DE92BD131C0BFDD3A2C06A73940E2B3A07498B831C0445A0BE05FCC3940C3BF331E1BBA31C094E7A24E72CF3940E2B3A07498B831C075F335F8F4D03940B6708489B5B131C01DBA812F7ED239404C9212FF26AD31C051A9BA74C5D439406FDC8D8256A931C0D6258B281FDA3940C715424BCDA731C04004FDB2ADDE3940C715424BCDA731C0F519F87E9CE83940A4CBC6C79D9B31C0C580CD6607F4394085D75971209D31C00369A71302013A40B6708489B5A131C010B856A867093A4009542A257AA231C045A78FEDAE0B3A40967C173338A331C0225D146A7F0F3A4073329CAF08A731C0ED6DDB24380D3A402948977BF7B031C0140E65D519073A4009542A257AB231C0E4743ABD84023A40E2B3A07498B831C0574C4DAFC6013A409C1FAA6D39C031C0CE796ECEBAFE394025F2884E45C331C09DE043B625FA3940369746105DC931C0A13652E3D7F73940ADC4672F51D631C03858E05849F3394063DA62FB3FE031C0D6258B281FEA3940B7BD089704F131C06813086854E8394015E7D3A7CBFB31C0
2,District Town,Sinazongwe,Southern,0106000020E610000001000000010300000001000000E00000003B3F6D8136913B40406EEA809AE330C0F3EE7068C3993B4000466CF4E0E730C078FCBF17589F3B40FBA2D9B9DFEA30C0D8E1903A33A93B4078D52EEA09E430C0430D87D210AD3B40B49F61AEBBE230C0FBAFAA8B0DC53B40CE74DA97E2F330C07A1A6700A1CD3B401A1BE5DD07F930C0FB2B0CBE62D53B408E6179D40EF830C002FA250F3DA13B40F30BDA28613F31C023AA9877CE9E3B40E75633AF995531C041F71C851D9E3B40AE1ECC6A305631C0B50697BBC89C3B40E4DE278B715731C09AD7B996C29B3B40AAC8BD3D7E5831C0D6258B281F9A3B40FC80DCC2695A31C09E2DC8C374993B40A45C45C3D85B31C0F5AA767AD7983B40F82ACE95B75C31C015D74A15BE963B400F663E64405F31C050EDB462B1953B40F13AB74D676031C019E811D076943B4027FB126EA86131C072592DDD56923B40B289F760C86331C0ADC9FB6529913B403E656061376531C0771EBD0ECE8F3B403B5CD641D46631C0B281AB69108E3B401C6869EB566831C07B89E804668D3B403706C814226931C060D66C12B58C3B40FDCD60D0B86931C0D3AD7F04F78B3B4034DB40FE486A31C063BDF93AA28A3B40339B9C1E8A6B31C0666C1F1F26893B40F73FEB5E9D6C31C0149FE3D054873B40D9A5E243FF6D31C0A4E577C75B863B40F3E9DC31EB6E31C0347153305C853B409DE88FADDD6F31C06F50A3BDF3833B407F41A764AF7031C0FFF09BEFD9823B4045AFDBE4667131C03B3F6D8136813B40D030E0A9F67231C05C6B411C1D7F3B4006588033A77431C041C002C5C17D3B4092B78701C17531C07E927224C97B3B40E5A70DCB157731C0B9E043B6257A3B4038534C22717831C01205DBB5B6783B40C4F79A62847931C0DA21351AF2773B40C3BF331E1B7A31C0157006AC4E763B404F0A1E234F7B31C0180A0FC7EC743B40A20FC1B5897C31C0E249B3A6AB733B404C7DF535417D31C05977D4C59F703B409DFDAC76C37F31C078DAC220E26E3B40F0ED3240188131C02622A49BF66C3B4009542A257A8231C0BA3AA8F1046A3B40E75633AF998531C069E42A434E673B40AB15424BCD8731C01639ECEBF2653B40E1D59D6B0E8931C0360B5C4BFA633B4018DB40FE488A31C0013140CF98613B408702E187F98B31C0B0562453375F3B4084F95668968D31C07CC14F49CF5C3B402C3C04D2748F31C00E78B2C8A85A3B400CEE3240189131C0F45DF26C88593B40B59281802B9231C013525FC305583B40ECAC41DC4B9331C0DC9103A3C4563B4094E20E189A9431C0DE774347A4553B40CBFCCE73BA9531C06E949DABDF543B4003E0740F7F9631C05287BD7D4F543B401E93F001309731C0377ADD4FBF533B4072BBDD0FEE9731C01C4B002BB9523B4037F1AA4B3C9931C0CA2360A108513B4034FD3DF5BE9A31C0AF09A045E84F3B404EBD9915009C31C0B2FD0C9C654E3B401200477FDE9D31C0974A91A9B44D3B402D9EA5A8A99E31C0E5D6DB93B9213B402F38AEC347CD31C0C2E6C44B69253B401D246FFD6AD731C08AEE01E7BE243B40ABA6C04608D831C0C5DA31A2E6233B408D14F5C6BFD831C038DC7E26F4223B40E1E27D999ED931C0733730E6E0213B40C2CC134CABDA31C03D6AF4970F203B4087EDC3BE13DC31C024191A7C931E3B401338AEC347DD31C0437C08D7D51C3B409E4A318412DF31C00C7765449B1B3B40B9D372E4F7DF31C08179FF4CB6193B40D3396AC959E131C02E745CBA7B183B40EEC2AB293FE231C08776F6C296163B4040FF687CD5E331C089A17DD96F153B405B9DC7A5A0E431C019E811D076143B40AF11EC3CA0E531C01CDC7E26F4123B4073AEFDE15DE731C08E44101471123B40726179D40EE831C0E6B4DE9C43113B40FDCD60D0B8E931C0E8CA48EA36103B40A5A9C9D027EB31C03ED9759CD40F3B40A45C45C3D8EB31C023AA9877CE0E3B4085C23CA83AED31C08320E895E4083B40ADC4672F51F631C012F8FA8726083B40754806FDFBF531C04D53AC4713073B40044216E6B3F531C033935027D2053B405A50439851F531C0FD5693D43B043B40E9A3B7BCE8F431C0C71AD681A5023B4022C701386CF431C0AD5A7A6164013B40B20559931DF431C03E48F7A099FF3A4005FE1BF8C7F431C0CE8E8B97A0FE3A40E8C5B4B35EF531C0989715B703FD3A40E69A2D9D85F631C02B6BD29A18FA3A40731D7FE622F731C0D92E154882F83A403B47B978EEF631C0DB599C5E5BF73A40E5BC2A94FBF631C06BFA949041F63A403B47B978EEF631C06D251CA71AF53A40908C00EBE7F631C03542760B56F43A40731D7FE622F731C0C6CD517456F33A40AA4C5C0B29F831C000753ABD84F23A408DFFD7FDD9F831C07562B7FCB9F03A408C36F2BD35F931C0EC8FD81BAEED3A40C5D59D6B0EF931C0F061487BB5EB3A403628C50B98F931C0BB0BCBCCFEE83A40C3AA165535FA31C0A361D9F9B0E63A40FA48757E00FB31C034E0D43421E53A40164138E3AAFB31C0360B5C4BFAE33A404DDF960C76FC31C0AB9E744F50E23A40142BCE95B7FC31C0906F972A4AE13A40F8994F9A7CFC31C0778D3E1393DF3A406A39FB4755FC31C05CDAC220E2DE3A40157852A306FC31C025669E89E2DD3A40DC320B310DFC31C04244A1926CDD3A40308532D196FC31C00A37C164DCDC3A402F38AEC347FD31C0EF98623B11DC3A40679FF22CB7FD31C0469AAFBF1EDB3A404B458EF1D7FD31C0F37FEF63FED93A40831B545F0CFE31C02D813CE80BD93A408306379626FE31C04C1B4503AAD73A404B307128F2FD31C04EC22D4CD8D63A404B458EF1D7FD31C0C28C60108AD53A40F6F266514EFD31C052183C798AD43A40DA07841A34FD31C01BE95E5484D33A408453BBA375FD31C05590479DB2D23A4069CA794390FC31C0E4743ABD84D23A40F9E6D3A7CBFB31C039A5646698D23A403613A842B2F931C05683676F22D23A40E2441F70D3F831C0AEA7FE6EB3D03A4057C31AAB43F731C0938D3E1393CF3A4059EEA1C11CF631C006E1B2372ACF3A40E9A3B7BCE8F431C03ECC956E44CF3A4040FF687CD5F331C0938D3E1393CF3A405E15D3C9C8F231C03CA10E586BD03A40F0025009FEF031C092D138017FD03A400E883B5BB6EF31C0E8CA48EA36D03A40BB1317C4B6EE31C05C805EE502CF3A40308532D196EC31C0991BB484AECC3A405064825E2EEB31C09BB5BC9F4CCB3A40C6441F70D3E831C0BA3AA8F104CA3A40E3002582E7E731C02D12BBE346C93A401D246FFD6AE731C02D9659B1F1C83A40CA9A2D9D85E631C0BC652F08DEC83A407A22B3F758E331C067A486638FC83A40602B3D17BCE131C013677C8CEBC73A40D4E0521288E031C0F822829EFFC63A40F218BA56F1DF31C0580853C1DAC03A404680FEBF60E031C0EA796ECEBABE3A407FB0286974E031C02644A1926CBD3A4064B86504CADF31C0286F28A945BC3A401044416DCADE31C09BB5BC9F4CBB3A40132391FA61DD31C0BAA929F6C9B93A404EBD991500DC31C0F4CC73714DB93A4050428567B8DA31C06657025640B93A40E088195EBFD931C09ED3638895B93A40C7002582E7D731C0D77FEF63FEB93A403F0C49AA65D431C04756B5D132BA3A40F14FD4164DD031C09C0241AD9BBA3A404E2C1B1AC5CB31C049FD9D1A61B93A40556179D40EC831C0C2E6C44B69B53A405EA651C503C331C0DD0085A789B63A40D030E0A9F6C231C03921C698EDF23A40B367FA6952C331C0195793D43BF43A4085D7597120BD31C0FB9A8DC227F53A40E29E83ABB2B831C06B0775BED1F63A40B430E0A9F6B231C0F3EE7068C3F93A4034E8202CD9AA31C0454D2BB2CFFB3A4077958A0A4BA531C0080C3A4E03FE3A40D45CB444DDA031C0596AF4970F003B408531BEACFF9C31C037E95E5484033B40C715424BCD9731C0C108C242DF053B40CD27568A939431C04ADBA023EB083B40B8F56FDB6D9031C045A78FEDAE0B3B404C019403EC8C31C0EBC6F2DB090E3B40FE2F02A7ED8831C0CCD285858C0F3B4001A80DCB158731C07562B7FCB9103B407866ADE5448431C0CA92E1A5CD103B400BFB126EA88131C0922B9D3C5E103B4068F95668967D31C0931EBD0ECE0F3B40C5D59D6B0E7931C0E75BC7E571103B40626BE1F67A7031C0E6B4DE9C43113B404F0A1E234F6B31C03A07063DCD113B40719893946A6831C05590479DB2123B40EA81BAC5726431C0FDFC2E995C143B4011224476545E31C08776F6C296163B40A9EABA34F45831C02E5F3FF195183B40B1ABF4573E5431C063395B6DF71A3B40D620F7F1464F31C0EC8FD81BAE1D3B4019CE60D0B84931C075D138017F203B40EAF03BCA374431C039A5646698223B400D3BB74D674031C0FC8DAD9497243B40BE1CA1E3193D31C04601F4288E2B3B40422AF092AE3231C0EDFE5920732D3B400E951B89463031C08F9E744F50323B40E088195EBF2931C0BD3652E3D7373B400B1030378E2131C0D46985160B3B3B40D84B7E08201E31C07484B4F32F413B408E6179D40E1831C04DCB1A88E5443B407BE6BD7F601431C06BD12173F6443B405B90C6B54F1431C04CACC3FEE4473B4061AFDBE4661131C09378214AAD4F3B40346CBFF9830A31C0E4523DC60E523B40550715992F0831C0348670F941553B405B9DC7A5A00431C02F2825313A583B400B1030378E0131C00E78B2C8A85A3B4066E3EC1AA3FE30C07577D4C59F603B408D14F5C6BFF830C037FE7B1D6A633B40209C7A2193F530C0DB6EB92741673B400CEE324018F130C06579FF4CB6693B40F536613F3AEE30C0B4CE2F775F6D3B40A665CFE23BEA30C0573F6D8136713B403B47B978EEE630C01B7ADD4FBF733B405B0C49AA65E430C01590BC76D5733B405871CB6369E430C015EC67DEA3763B4006E9FE2EE2E430C0A07A4CD1C3783B4006E9FE2EE2E430C027A64269A17C3B40EC06A6172BE330C075D138017F803B400B8C9169E3E130C02D813CE80B893B400EAA38522CE030C0476395FFC28A3B402A117DBB9BE030C03B3F6D8136913B40406EEA809AE330C0
7,District Town,Siavonga,Southern,0106000020E610000001000000010300000001000000BE0000001C000000287F3C400E000000E41030C01C00000048803C40F2FFFFFF131130C000000000D8803C40F2FFFFFFF31030C01C000000507F3C40E4FFFFFFEF4830C0075ECE4452C13C4050EED805CD6530C00E0000009CD63C400E0000001C6F30C02A000000FCD53C4000000000687030C01C000000C8D53C40F2FFFFFF9B7130C00E000000B4D63C40F2FFFFFFBB7430C01C00000010D73C40E4FFFFFF5F7730C02A0000001CD73C40F2FFFFFF6B7930C00000000040D63C400E000000647B30C00E0000004CD43C4000000000E07D30C0F2FFFFFFE3D13C400E000000847F30C02A00000044CC3C40F2FFFFFF938330C01C00000070CB3C400E0000002C8430C01C00000050CA3C40E4FFFFFF178530C00E000000ACC83C40E4FFFFFF378630C00E0000008CC73C40E4FFFFFF578730C000000000A0C63C400E000000DC8830C01C000000F8C53C4000000000308A30C01C000000A8C53C4000000000508B30C02A0000000CC53C4000000000E08B30C00000000048C43C40E4FFFFFF778C30C01C00000018C33C40D6FFFFFF338D30C02A000000CCC03C400E0000003C8E30C02A000000C4BF3C4000000000488E30C00E000000F4BE3C4000000000488E30C00000000020BE3C400E0000003C8E30C02A0000008CBC3C4000000000488E30C000000000C8BB3C40F2FFFFFF638E30C01C00000070BA3C4000000000B88E30C00E0000001CB93C4000000000D88E30C01C00000078B73C400E000000EC8E30C00E000000E4B53C40F2FFFFFFF38E30C02A0000004CB43C40F2FFFFFFF38E30C00E00000084B23C40F2FFFFFFF38E30C00000000088B13C40F2FFFFFFF38E30C01C00000090AE3C40F2FFFFFF838F30C00E0000008CAD3C40F2FFFFFFC38F30C02A000000ACAC3C40F2FFFFFF139030C00E000000DCAB3C4000000000909030C01C000000E0AA3C40F2FFFFFF139130C0F43BF57512693C40F81DEE6727AC30C04DF9470C34573C407E78C1240B9130C08BFFDFFB75523C40B64FE0F14C8C30C01149973F68523C405EC810583F8C30C00E00000074503C4000000000508A30C0D3454B63714F3C40228A7821558930C01C000000D84D3C40E4FFFFFFC78730C0C2AA0643F54C3C40B2AF738E6A8630C00E000000844C3C400E000000BC8530C0A1511F3FB34B3C4062938E80E68430C00E000000244B3C400E000000548430C00E0000006C4A3C4000000000D08330C00E000000FC483C4000000000608330C00E00000044483C40E4FFFFFF178330C0F7B4890E73473C4080BB2C7D7A8230C01C00000040473C400E000000548230C00E00000004463C400E000000F48130C0CBC3B8D203463C40A7416BEBF38130C05B5C560600453C40B8CC55D47D8130C00E000000FC443C40D6FFFFFF7B8130C0C56CE6FBFB443C4057A2A2AC7B8130C000000000F0443C40E4FFFFFF878030C000000000D0433C40E4FFFFFF478030C0FD2FBDB6E5423C4051F717EF118030C00E000000CC423C400E0000000C8030C0DBA7804F0E423C4048737E77117F30C01C000000F8413C400E000000F47E30C0687B1AF8E9413C4078CD9A93F27E30C00E000000E4403C40E4FFFFFFD77E30C00E000000843F3C40E4FFFFFFB77F30C0EE19AF6D4E3F3C4043CBA057E77F30C01C000000D83E3C40E4FFFFFF4F8030C02A000000143E3C400E000000C48030C08C7B6E13A53D3C40ADC32A1DDC8030C00E0000005C3D3C40F2FFFFFFEB8030C0763D0655553D3C403376E4DCE98030C03265E4624B3C3C40943AB29F948030C00E000000243C3C40E4FFFFFF878030C05766395BC03A3C407AF1BC53987F30C00E000000B43A3C4000000000907F30C0D3E79F82A13A3C40D888DD85957F30C00E0000004C383C40E4FFFFFF478030C06349015B2C383C40F7F9EE64338030C01C000000A0373C40E4FFFFFFD77F30C000000000F8363C40F2FFFFFF5B7F30C01C00000058363C4000000000907E30C000000000F0353C4000000000C07D30C027EE73EFD6353C4007810E84857D30C08C9C345F6E353C40D517D088917C30C01C00000060353C4000000000707C30C051267CC47E343C405D2C90706A7B30C01C00000068343C4000000000507B30C04E6C9D00C3333C40742B1B646E7A30C0F2FFFFFFA3333C400E000000447A30C00C7F156376333C40A7F14F48267A30C0C8E9E155D6323C403594A601BE7930C02A0000009C323C40E4FFFFFF977930C02A0000007C313C4000000000507930C01C00000068303C4000000000107930C067F0A3CC922F3C408AC74B3F087930C00E0000008C2F3C40E4FFFFFF077930C0A526D6F7572F3C40566DA3D7EF7830C00E000000AC2E3C4000000000A07830C000000000002E3C400E000000247830C02D6983BF562D3C401C651397B87730C01C000000302D3C4000000000A07730C01C000000102C3C40F2FFFFFFFB7630C0F7D48C06D42B3C401568CE13EE7630C0E4FFFFFF4F2A3C400E000000947630C0E8FE1BF4B5293C40AA4E95DEBC7630C00E0000008C293C4000000000C87630C0C5FE1A5A89293C400B99D7F0C67630C0C2D770E64F293C40B4BCC6F5AF7630C01C00000088283C40E4FFFFFF5F7630C01C0EF21358283C40B7A9B6797C7630C00E00000074273C400E000000047730C00EEF58EBC9263C40E777F23F957630C01C000000C8263C400E000000947630C0F87667806D263C4055D4E719737530C00000000060263C4000000000487530C0198A5DDC40263C4003804CFAEC7430C00589E64B06263C40B3B72BCA417430C0E4FFFFFFF7253C4000000000187430C01C00000090253C40F2FFFFFF0B7330C0F2F4BF4B85253C4074FBA801E57230C00000000058253C40E4FFFFFF3F7230C00E00000024253C4000000000487130C00E00000024253C406D62455CD47030C00E00000024253C40F2FFFFFF7B7030C00000000040253C40F2FFFFFF7B6F30C0FFF57AE546253C40C5ED7684726F30C00000000020263C4000000000486E30C00E000000D4263C4000000000986D30C01C000000D0273C4000000000B86B30C00000000078283C40D6FFFFFFD36A30C0C3BF279C3D293C40CA3DE204F86930C00E0000004C293C4000000000E86930C01C000000D0293C40E4FFFFFF0F6930C01C000000282A3C400E000000FC6730C03E4AE71D402A3C4095D6EBC4796730C0E4FFFFFF4F2A3C40F2FFFFFF236730C06895D710352A3C40E6A5D740896530C01C000000102A3C40F2FFFFFF536330C00000000078283C4000000000985930C01C000000306D3C400E000000E44030C01C000000486F3C400E000000544030C00E0000000C703C400E000000CC3F30C01C000000A87A3C4000000000302D30C02A000000447B3C40E4FFFFFF072C30C01C000000C87B3C4000000000302B30C01C000000E07B3C4000000000182A30C02A000000047B3C40F2FFFFFF632930C01C000000C8793C400E000000942830C01C000000D0783C400E000000FC2730C02A000000FC773C400E000000942730C00E00000074763C4000000000302730C00E000000BC753C400E000000042730C02A00000004753C40F2FFFFFFBB2630C01C000000D8733C40F2FFFFFF432630C01C000000B8723C40E4FFFFFFA72530C00E0000007C713C40E4FFFFFFC72430C01C000000B8703C400E000000042430C02A000000E46F3C400E000000542330C01C000000306F3C40F2FFFFFF7B2230C01C000000306F3C400E000000A41E30C00E0000001C703C4000000000B81D30C00E0000009C703C40F2FFFFFFAB1C30C0E4FFFFFFF7703C4000000000001C30C00E0000002C713C400E000000F41A30C00000000020713C400E000000B41930C0E4FFFFFFF7703C40F2FFFFFF8B1830C01C000000B8703C400E000000DC1730C00E0000007C713C400E000000DC1730C01C00000090723C40E4FFFFFF7F1730C00000000060733C4000000000581630C01C00000088733C400E0000009C1530C01C00000010753C4000000000881530C02A000000FC773C40E4FFFFFF3F1530C0F2FFFFFF63783C400E0000009C1430C02A00000004793C400E000000E41330C00E0000006C793C40F2FFFFFFC31230C02A0000003C7A3C400E0000000C1230C01C000000287B3C40E4FFFFFF1F1230C01C000000E07B3C400E000000E41230C01C000000087E3C400E000000541230C01C000000587E3C400E000000541130C01C000000287F3C400E000000E41030C0
